Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
089,Artikel zusammenstellen,2024-03-04 22:18:20,Lager,Paul Zimmer,"3,9",Honda Motor,Produkt F,"110,0",Lager E,Lager D
089,Ware verpacken,2024-03-04 22:48:20,Lager,Laura Fischer,"4,6",Honda Motor,Produkt F,"110,0",Lager A,Lager H
089,Gewicht prüfen,2024-03-04 23:29:20,Qualitätskontrolle,Paul Zimmer,"1,87",Honda Motor,Produkt F,"110,0",Lager C,Lager A
089,Anzahl der Artikel überprüfen,2024-03-04 23:55:20,Qualitätskontrolle,Sophia Lang,"3,32",Honda Motor,Produkt F,"110,0",Lager I,Lager B
089,Verpackung prüfen,2024-03-05 00:52:20,Qualitätskontrolle,Lena Mueller,"5,85",Honda Motor,Produkt F,"110,0",Lager D,Lager A
089,Paket zur Warenausgabe bringen,2024-03-05 01:27:20,Warenausgang,Mia Schmitt,"7,17",Honda Motor,Produkt F,"110,0",Lager C,Lager E
089,Zahlungsabwicklung durchführen,2024-03-05 02:05:20,Warenausgang,Lisa Schulz,"7,07",Honda Motor,Produkt F,"110,0",Lager E,Lager C
089,Paket an Kunde übergeben,2024-03-05 02:36:20,Warenausgang,Lena Mueller,"8,5",Honda Motor,Produkt F,"110,0",Lager B,Lager G
089,Bestellstatus im System ändern,2024-03-05 03:33:20,Warenausgang,Jonas Richter,"1,46",Honda Motor,Produkt F,"110,0",Lager F,Lager I
090,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Hannah Meyer,"2,09",Volkswagen,Produkt F,"110,0",Lager E,Lager B
090,Kunden-Daten in System übertragen,2024-03-04 20:29:20,Auftragsannahme,Lisa Mueller,"3,34",Volkswagen,Produkt F,"110,0",Lager I,Lager I
090,Zahlvorgang abschließen,2024-03-04 20:59:20,Auftragsannahme,Nico Schmidt,"5,5",Volkswagen,Produkt F,"110,0",Lager B,Lager G
090,Bestellung im System eintragen,2024-03-04 21:25:20,Auftragsannahme,Sophia Lang,"5,43",Volkswagen,Produkt F,"110,0",Lager G,Lager I
090,Lagerbestand überprüfen,2024-03-04 22:03:20,Bestandsverwaltung,Lena Mueller,"1,07",Volkswagen,Produkt F,"110,0",Lager I,Lager A
090,Auftragsabwicklung im System starten,2024-03-04 22:54:20,Bestandsverwaltung,Luca Huber,"8,8",Volkswagen,Produkt F,"110,0",Lager B,Lager I
090,Artikel zusammenstellen,2024-03-04 23:01:20,Lager,Hannah Meyer,"5,86",Volkswagen,Produkt F,"110,0",Lager G,Lager B
090,Ware verpacken,2024-03-04 23:24:20,Lager,Timo Wagner,"5,97",Volkswagen,Produkt F,"110,0",Lager A,Lager J
090,Gewicht prüfen,2024-03-05 00:10:20,Qualitätskontrolle,Hannah Meyer,"2,87",Volkswagen,Produkt F,"110,0",Lager H,Lager I
090,Anzahl der Artikel überprüfen,2024-03-05 00:54:20,Qualitätskontrolle,Leonie Richter,"4,66",Volkswagen,Produkt F,"110,0",Lager I,Lager F
090,Verpackung prüfen,2024-03-05 01:03:20,Qualitätskontrolle,Lena Mueller,"3,45",Volkswagen,Produkt F,"110,0",Lager B,Lager G
090,Informationen an Transporteur übermitteln,2024-03-05 01:41:20,Warenausgang,Noah Becker,"6,73",Volkswagen,Produkt F,"110,0",Lager E,Lager J
090,Paket an Transporteur übergeben,2024-03-05 02:03:20,Warenausgang,Jan Becker,"11,86",Volkswagen,Produkt F,"110,0",Lager J,Lager C
090,Bestellstatus im System ändern,2024-03-05 02:36:20,Warenausgang,Hannah Meyer,"2,78",Volkswagen,Produkt F,"110,0",Lager B,Lager F
091,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Max Mustermann,"1,36",Hitachi,Produkt B,"120,0",Lager E,Lager H
091,Kunden-Daten in System übertragen,2024-03-04 20:33:20,Auftragsannahme,Emma Weber,"4,77",Hitachi,Produkt B,"120,0",Lager I,Lager G
091,Zahlvorgang abschließen,2024-03-04 21:04:20,Auftragsannahme,Noah Becker,"5,08",Hitachi,Produkt B,"120,0",Lager H,Lager E
091,Bestellung im System eintragen,2024-03-04 21:10:20,Auftragsannahme,Jonas Richter,"8,89",Hitachi,Produkt B,"120,0",Lager B,Lager D
091,Lagerbestand überprüfen,2024-03-04 21:31:20,Bestandsverwaltung,Lisa Mueller,"1,79",Hitachi,Produkt B,"120,0",Lager I,Lager I
091,Auftragsabwicklung im System starten,2024-03-04 22:01:20,Bestandsverwaltung,Noah Becker,"6,38",Hitachi,Produkt B,"120,0",Lager C,Lager C
091,Artikel zusammenstellen,2024-03-04 22:53:20,Lager,David Meyer,"5,56",Hitachi,Produkt B,"120,0",Lager D,Lager I
091,Ware verpacken,2024-03-04 23:49:20,Lager,Sophia Lang,"4,17",Hitachi,Produkt B,"120,0",Lager C,Lager C
091,Gewicht prüfen,2024-03-05 00:23:20,Qualitätskontrolle,Jonas Richter,"2,88",Hitachi,Produkt B,"120,0",Lager E,Lager J
091,Anzahl der Artikel überprüfen,2024-03-05 01:14:20,Qualitätskontrolle,Luca Huber,"2,15",Hitachi,Produkt B,"120,0",Lager H,Lager J
091,Verpackung prüfen,2024-03-05 01:55:20,Qualitätskontrolle,Laura Fischer,"4,81",Hitachi,Produkt B,"120,0",Lager G,Lager I
091,Informationen an Transporteur übermitteln,2024-03-05 02:10:20,Warenausgang,Emma Weber,"7,22",Hitachi,Produkt B,"120,0",Lager B,Lager H
091,Paket an Transporteur übergeben,2024-03-05 02:14:20,Warenausgang,Lisa Mueller,"9,56",Hitachi,Produkt B,"120,0",Lager B,Lager J
091,Bestellstatus im System ändern,2024-03-05 02:55:20,Warenausgang,Leonie Richter,"1,8",Hitachi,Produkt B,"120,0",Lager F,Lager C
092,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Sarah Schmidt,"1,13",Mitsubishi Electric,Produkt K,"110,0",Lager D,Lager E
092,Kunden-Daten in System übertragen,2024-03-04 20:35:20,Auftragsannahme,Sarah Schmidt,"3,53",Mitsubishi Electric,Produkt K,"110,0",Lager J,Lager B
092,Zahlvorgang abschließen,2024-03-04 20:50:20,Auftragsannahme,Lisa Mueller,"4,42",Mitsubishi Electric,Produkt K,"110,0",Lager A,Lager A
092,Bestellung im System eintragen,2024-03-04 21:37:20,Auftragsannahme,Nico Schmidt,"7,02",Mitsubishi Electric,Produkt K,"110,0",Lager F,Lager C
092,Lagerbestand überprüfen,2024-03-04 22:06:20,Bestandsverwaltung,Luca Huber,"2,01",Mitsubishi Electric,Produkt K,"110,0",Lager C,Lager G
092,Auftragsabwicklung im System starten,2024-03-04 22:41:20,Bestandsverwaltung,Jonas Richter,"9,26",Mitsubishi Electric,Produkt K,"110,0",Lager A,Lager F
092,Artikel zusammenstellen,2024-03-04 22:44:20,Lager,Sophia Lang,"2,59",Mitsubishi Electric,Produkt K,"110,0",Lager I,Lager C
092,Ware verpacken,2024-03-04 23:35:20,Lager,Hannah Meyer,"3,08",Mitsubishi Electric,Produkt K,"110,0",Lager A,Lager H
092,Gewicht prüfen,2024-03-05 00:27:20,Qualitätskontrolle,Paul Zimmer,"2,0",Mitsubishi Electric,Produkt K,"110,0",Lager G,Lager F
092,Anzahl der Artikel überprüfen,2024-03-05 00:48:20,Qualitätskontrolle,Sarah Schmidt,"3,45",Mitsubishi Electric,Produkt K,"110,0",Lager F,Lager G
092,Verpackung prüfen,2024-03-05 01:42:20,Qualitätskontrolle,Noah Becker,"4,27",Mitsubishi Electric,Produkt K,"110,0",Lager B,Lager D
092,Paket zur Warenausgabe bringen,2024-03-05 02:35:20,Warenausgang,Nico Schmidt,"4,08",Mitsubishi Electric,Produkt K,"110,0",Lager I,Lager G
092,Zahlungsabwicklung durchführen,2024-03-05 03:03:20,Warenausgang,Nico Schmidt,"9,36",Mitsubishi Electric,Produkt K,"110,0",Lager D,Lager C
092,Paket an Kunde übergeben,2024-03-05 03:53:20,Warenausgang,Laura Fischer,"6,64",Mitsubishi Electric,Produkt K,"110,0",Lager H,Lager I
092,Bestellstatus im System ändern,2024-03-05 03:57:20,Warenausgang,Paul Zimmer,"2,32",Mitsubishi Electric,Produkt K,"110,0",Lager E,Lager E
093,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Emilia Wagner,"1,36",Intel,Produkt A,"100,0",Lager H,Lager E
093,Kunden-Daten in System übertragen,2024-03-04 20:38:20,Auftragsannahme,Noah Becker,"3,84",Intel,Produkt A,"100,0",Lager H,Lager I
093,Zahlvorgang abschließen,2024-03-04 21:32:20,Auftragsannahme,Laura Fischer,"6,72",Intel,Produkt A,"100,0",Lager I,Lager B
093,Bestellung im System eintragen,2024-03-04 21:59:20,Auftragsannahme,Sophia Lang,"4,12",Intel,Produkt A,"100,0",Lager H,Lager C
093,Lagerbestand überprüfen,2024-03-04 22:24:20,Bestandsverwaltung,Paul Zimmer,"1,62",Intel,Produkt A,"100,0",Lager F,Lager J
093,Auftragsabwicklung im System starten,2024-03-04 22:26:20,Bestandsverwaltung,Lisa Mueller,"9,59",Intel,Produkt A,"100,0",Lager E,Lager I
093,Artikel zusammenstellen,2024-03-04 22:49:20,Lager,Luca Huber,"5,06",Intel,Produkt A,"100,0",Lager B,Lager F
093,Ware verpacken,2024-03-04 22:57:20,Lager,Noah Becker,"5,29",Intel,Produkt A,"100,0",Lager F,Lager D
093,Gewicht prüfen,2024-03-04 23:32:20,Qualitätskontrolle,Lena Mueller,"1,95",Intel,Produkt A,"100,0",Lager E,Lager E
093,Anzahl der Artikel überprüfen,2024-03-04 23:56:20,Qualitätskontrolle,Emma Weber,"4,1",Intel,Produkt A,"100,0",Lager A,Lager E
093,Verpackung prüfen,2024-03-05 00:27:20,Qualitätskontrolle,Nico Schmidt,"3,81",Intel,Produkt A,"100,0",Lager F,Lager G
093,Paket zur Warenausgabe bringen,2024-03-05 01:11:20,Warenausgang,Sarah Schmidt,"5,01",Intel,Produkt A,"100,0",Lager I,Lager B
093,Paket an Kunde übergeben,2024-03-05 01:28:20,Warenausgang,Luca Huber,"5,73",Intel,Produkt A,"100,0",Lager B,Lager H
093,Bestellstatus im System ändern,2024-03-05 02:21:20,Warenausgang,Jan Becker,"2,04",Intel,Produkt A,"100,0",Lager B,Lager G
094,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Emilia Wagner,"2,61",Honda Motor,Produkt A,"100,0",Lager D,Lager D
094,Kunden-Daten in System übertragen,2024-03-04 21:18:20,Auftragsannahme,Lena Mueller,"4,91",Honda Motor,Produkt A,"100,0",Lager C,Lager H
094,Zahlvorgang abschließen,2024-03-04 21:54:20,Auftragsannahme,Noah Becker,"6,68",Honda Motor,Produkt A,"100,0",Lager H,Lager A
094,Bestellung im System eintragen,2024-03-04 22:50:20,Auftragsannahme,Leonie Richter,"5,94",Honda Motor,Produkt A,"100,0",Lager I,Lager F
094,Lagerbestand überprüfen,2024-03-04 23:27:20,Bestandsverwaltung,Hannah Meyer,"2,66",Honda Motor,Produkt A,"100,0",Lager E,Lager C
094,Auftragsabwicklung im System starten,2024-03-04 23:34:20,Bestandsverwaltung,Sarah Schmidt,"7,38",Honda Motor,Produkt A,"100,0",Lager B,Lager B
094,Artikel zusammenstellen,2024-03-04 23:37:20,Lager,David Meyer,"3,84",Honda Motor,Produkt A,"100,0",Lager J,Lager I
094,Ware verpacken,2024-03-05 00:15:20,Lager,Emilia Wagner,"6,29",Honda Motor,Produkt A,"100,0",Lager J,Lager E
094,Gewicht prüfen,2024-03-05 00:59:20,Qualitätskontrolle,Luca Huber,"2,25",Honda Motor,Produkt A,"100,0",Lager D,Lager J
094,Anzahl der Artikel überprüfen,2024-03-05 01:51:20,Qualitätskontrolle,Luca Huber,"2,34",Honda Motor,Produkt A,"100,0",Lager D,Lager C
094,Verpackung prüfen,2024-03-05 02:16:20,Qualitätskontrolle,Hannah Meyer,"4,83",Honda Motor,Produkt A,"100,0",Lager D,Lager A
094,Informationen an Transporteur übermitteln,2024-03-05 02:55:20,Warenausgang,Emilia Wagner,"11,05",Honda Motor,Produkt A,"100,0",Lager A,Lager I
094,Paket an Transporteur übergeben,2024-03-05 03:20:20,Warenausgang,Laura Fischer,"9,99",Honda Motor,Produkt A,"100,0",Lager H,Lager B
094,Bestellstatus im System ändern,2024-03-05 03:34:20,Warenausgang,Max Mustermann,"1,7",Honda Motor,Produkt A,"100,0",Lager G,Lager B
095,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Leonie Richter,"1,78",Hitachi,Produkt S,"90,0",Lager E,Lager B
095,Kunden-Daten in System übertragen,2024-03-04 20:46:20,Auftragsannahme,Emilia Wagner,"2,73",Hitachi,Produkt S,"90,0",Lager I,Lager D
095,Zahlvorgang abschließen,2024-03-04 20:49:20,Auftragsannahme,Jonas Richter,"5,31",Hitachi,Produkt S,"90,0",Lager H,Lager B
095,Bestellung im System eintragen,2024-03-04 21:24:20,Auftragsannahme,David Meyer,"5,68",Hitachi,Produkt S,"90,0",Lager C,Lager B
095,Lagerbestand überprüfen,2024-03-04 21:30:20,Bestandsverwaltung,Jonas Richter,"1,89",Hitachi,Produkt S,"90,0",Lager B,Lager E
095,Auftragsabwicklung im System starten,2024-03-04 22:00:20,Bestandsverwaltung,Paul Zimmer,"8,07",Hitachi,Produkt S,"90,0",Lager B,Lager G
095,Artikel zusammenstellen,2024-03-04 22:32:20,Lager,Lisa Schulz,"4,84",Hitachi,Produkt S,"90,0",Lager B,Lager B
095,Ware verpacken,2024-03-04 22:54:20,Lager,David Meyer,"5,5",Hitachi,Produkt S,"90,0",Lager I,Lager J
095,Gewicht prüfen,2024-03-04 23:09:20,Qualitätskontrolle,Leonie Richter,"2,62",Hitachi,Produkt S,"90,0",Lager F,Lager E
095,Anzahl der Artikel überprüfen,2024-03-04 23:37:20,Qualitätskontrolle,Mia Schmitt,"4,14",Hitachi,Produkt S,"90,0",Lager A,Lager H
095,Verpackung prüfen,2024-03-04 23:50:20,Qualitätskontrolle,Jan Becker,"6,5",Hitachi,Produkt S,"90,0",Lager G,Lager C
095,Paket zur Warenausgabe bringen,2024-03-05 00:28:20,Warenausgang,David Meyer,"7,35",Hitachi,Produkt S,"90,0",Lager H,Lager C
095,Zahlungsabwicklung durchführen,2024-03-05 01:26:20,Warenausgang,Lisa Mueller,"8,09",Hitachi,Produkt S,"90,0",Lager I,Lager G
095,Paket an Kunde übergeben,2024-03-05 02:19:20,Warenausgang,Lena Mueller,"8,48",Hitachi,Produkt S,"90,0",Lager A,Lager B
095,Bestellstatus im System ändern,2024-03-05 02:50:20,Warenausgang,Emilia Wagner,"1,43",Hitachi,Produkt S,"90,0",Lager C,Lager B
096,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lena Mueller,"1,27",Ford Motor,Produkt A,"100,0",Lager D,Lager A
096,Kunden-Daten in System übertragen,2024-03-04 20:45:20,Auftragsannahme,Emma Weber,"3,44",Ford Motor,Produkt A,"100,0",Lager E,Lager B
096,Zahlvorgang abschließen,2024-03-04 21:12:20,Auftragsannahme,Nico Schmidt,"6,47",Ford Motor,Produkt A,"100,0",Lager C,Lager D
096,Bestellung im System eintragen,2024-03-04 22:00:20,Auftragsannahme,Noah Becker,"8,07",Ford Motor,Produkt A,"100,0",Lager D,Lager A
096,Lagerbestand überprüfen,2024-03-04 22:43:20,Bestandsverwaltung,Max Mustermann,"1,86",Ford Motor,Produkt A,"100,0",Lager F,Lager D
096,Auftragsabwicklung im System starten,2024-03-04 22:54:20,Bestandsverwaltung,Max Mustermann,"8,1",Ford Motor,Produkt A,"100,0",Lager C,Lager A
096,Artikel zusammenstellen,2024-03-04 23:37:20,Lager,Noah Becker,"4,41",Ford Motor,Produkt A,"100,0",Lager I,Lager F
096,Ware verpacken,2024-03-05 00:10:20,Lager,Luca Huber,"7,26",Ford Motor,Produkt A,"100,0",Lager I,Lager A
096,Gewicht prüfen,2024-03-05 00:27:20,Qualitätskontrolle,Lena Mueller,"2,19",Ford Motor,Produkt A,"100,0",Lager D,Lager D
096,Anzahl der Artikel überprüfen,2024-03-05 01:21:20,Qualitätskontrolle,Sarah Schmidt,"2,53",Ford Motor,Produkt A,"100,0",Lager G,Lager G
096,Verpackung prüfen,2024-03-05 01:25:20,Qualitätskontrolle,Paul Zimmer,"4,6",Ford Motor,Produkt A,"100,0",Lager A,Lager B
096,Paket zur Warenausgabe bringen,2024-03-05 01:37:20,Warenausgang,Lisa Schulz,"5,15",Ford Motor,Produkt A,"100,0",Lager A,Lager H
096,Paket an Kunde übergeben,2024-03-05 02:25:20,Warenausgang,Emilia Wagner,"7,17",Ford Motor,Produkt A,"100,0",Lager J,Lager B
096,Bestellstatus im System ändern,2024-03-05 02:39:20,Warenausgang,Timo Wagner,"2,03",Ford Motor,Produkt A,"100,0",Lager D,Lager C
097,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Emma Weber,"1,75",Volkswagen,Produkt O,"120,0",Lager J,Lager A
097,Kunden-Daten in System übertragen,2024-03-04 21:06:20,Auftragsannahme,Emma Weber,"3,31",Volkswagen,Produkt O,"120,0",Lager D,Lager I
097,Zahlvorgang abschließen,2024-03-04 21:56:20,Auftragsannahme,Timo Wagner,"3,26",Volkswagen,Produkt O,"120,0",Lager A,Lager J
097,Bestellung im System eintragen,2024-03-04 22:00:20,Auftragsannahme,Noah Becker,"6,34",Volkswagen,Produkt O,"120,0",Lager A,Lager G
097,Lagerbestand überprüfen,2024-03-04 22:53:20,Bestandsverwaltung,Paul Zimmer,"1,78",Volkswagen,Produkt O,"120,0",Lager D,Lager B
097,Auftragsabwicklung im System starten,2024-03-04 23:53:20,Bestandsverwaltung,Luca Huber,"6,17",Volkswagen,Produkt O,"120,0",Lager F,Lager H
097,Artikel zusammenstellen,2024-03-05 00:41:20,Lager,Hannah Meyer,"4,45",Volkswagen,Produkt O,"120,0",Lager C,Lager A
097,Ware verpacken,2024-03-05 00:46:20,Lager,Paul Zimmer,"4,91",Volkswagen,Produkt O,"120,0",Lager B,Lager H
097,Gewicht prüfen,2024-03-05 00:49:20,Qualitätskontrolle,Lena Mueller,"2,03",Volkswagen,Produkt O,"120,0",Lager E,Lager D
097,Anzahl der Artikel überprüfen,2024-03-05 01:28:20,Qualitätskontrolle,Sophia Lang,"3,47",Volkswagen,Produkt O,"120,0",Lager C,Lager I
097,Verpackung prüfen,2024-03-05 01:44:20,Qualitätskontrolle,Lena Mueller,"5,37",Volkswagen,Produkt O,"120,0",Lager H,Lager A
097,Informationen an Transporteur übermitteln,2024-03-05 02:15:20,Warenausgang,Leonie Richter,"8,48",Volkswagen,Produkt O,"120,0",Lager B,Lager D
097,Paket an Transporteur übergeben,2024-03-05 02:16:20,Warenausgang,Laura Fischer,"6,54",Volkswagen,Produkt O,"120,0",Lager J,Lager C
097,Bestellstatus im System ändern,2024-03-05 02:26:20,Warenausgang,Laura Fischer,"1,9",Volkswagen,Produkt O,"120,0",Lager H,Lager J
098,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Max Mustermann,"1,08",PepsiCo,Produkt R,"130,0",Lager A,Lager C
098,Kunden-Daten in System übertragen,2024-03-04 20:55:20,Auftragsannahme,Jan Becker,"2,17",PepsiCo,Produkt R,"130,0",Lager E,Lager F
098,Zahlvorgang abschließen,2024-03-04 21:12:20,Auftragsannahme,Emma Weber,"3,19",PepsiCo,Produkt R,"130,0",Lager F,Lager G
098,Bestellung im System eintragen,2024-03-04 21:18:20,Auftragsannahme,Noah Becker,"8,64",PepsiCo,Produkt R,"130,0",Lager F,Lager B
098,Lagerbestand überprüfen,2024-03-04 21:33:20,Bestandsverwaltung,Timo Wagner,"2,62",PepsiCo,Produkt R,"130,0",Lager A,Lager G
098,Auftragsabwicklung im System starten,2024-03-04 22:08:20,Bestandsverwaltung,Nico Schmidt,"6,41",PepsiCo,Produkt R,"130,0",Lager G,Lager C
098,Artikel zusammenstellen,2024-03-04 23:00:20,Lager,Lisa Schulz,"2,95",PepsiCo,Produkt R,"130,0",Lager C,Lager I
098,Ware verpacken,2024-03-04 23:11:20,Lager,Luca Huber,"3,09",PepsiCo,Produkt R,"130,0",Lager B,Lager C
098,Gewicht prüfen,2024-03-04 23:20:20,Qualitätskontrolle,Jonas Richter,"1,41",PepsiCo,Produkt R,"130,0",Lager J,Lager J
098,Anzahl der Artikel überprüfen,2024-03-05 00:09:20,Qualitätskontrolle,Mia Schmitt,"3,03",PepsiCo,Produkt R,"130,0",Lager G,Lager H
098,Verpackung prüfen,2024-03-05 00:51:20,Qualitätskontrolle,Laura Fischer,"3,23",PepsiCo,Produkt R,"130,0",Lager G,Lager E
098,Paket zur Warenausgabe bringen,2024-03-05 01:09:20,Warenausgang,Jonas Richter,"5,93",PepsiCo,Produkt R,"130,0",Lager E,Lager B
098,Paket an Kunde übergeben,2024-03-05 02:04:20,Warenausgang,Leonie Richter,"8,41",PepsiCo,Produkt R,"130,0",Lager D,Lager E
098,Bestellstatus im System ändern,2024-03-05 02:56:20,Warenausgang,Emilia Wagner,"1,61",PepsiCo,Produkt R,"130,0",Lager B,Lager I
099,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lisa Schulz,"1,96",Bayer,Produkt R,"130,0",Lager J,Lager F
099,Kunden-Daten in System übertragen,2024-03-04 20:47:20,Auftragsannahme,Lisa Schulz,"3,23",Bayer,Produkt R,"130,0",Lager H,Lager J
099,Zahlvorgang abschließen,2024-03-04 20:56:20,Auftragsannahme,Hannah Meyer,"5,04",Bayer,Produkt R,"130,0",Lager G,Lager I
099,Bestellung im System eintragen,2024-03-04 21:11:20,Auftragsannahme,Lisa Schulz,"8,29",Bayer,Produkt R,"130,0",Lager A,Lager J
099,Lagerbestand überprüfen,2024-03-04 21:28:20,Bestandsverwaltung,Jan Becker,"2,65",Bayer,Produkt R,"130,0",Lager A,Lager C
099,Auftragsabwicklung im System starten,2024-03-04 21:56:20,Bestandsverwaltung,David Meyer,"6,31",Bayer,Produkt R,"130,0",Lager A,Lager G
099,Artikel zusammenstellen,2024-03-04 22:16:20,Lager,Leonie Richter,"3,28",Bayer,Produkt R,"130,0",Lager B,Lager I
099,Ware verpacken,2024-03-04 22:50:20,Lager,Hannah Meyer,"4,8",Bayer,Produkt R,"130,0",Lager J,Lager J
099,Gewicht prüfen,2024-03-04 23:36:20,Qualitätskontrolle,Sarah Schmidt,"2,54",Bayer,Produkt R,"130,0",Lager G,Lager G
099,Anzahl der Artikel überprüfen,2024-03-05 00:10:20,Qualitätskontrolle,David Meyer,"2,43",Bayer,Produkt R,"130,0",Lager G,Lager J
099,Verpackung prüfen,2024-03-05 00:18:20,Qualitätskontrolle,Paul Zimmer,"3,73",Bayer,Produkt R,"130,0",Lager G,Lager F
099,Informationen an Transporteur übermitteln,2024-03-05 00:46:20,Warenausgang,Emilia Wagner,"11,24",Bayer,Produkt R,"130,0",Lager H,Lager J
099,Paket an Transporteur übergeben,2024-03-05 01:12:20,Warenausgang,Timo Wagner,"6,8",Bayer,Produkt R,"130,0",Lager A,Lager H
099,Bestellstatus im System ändern,2024-03-05 01:54:20,Warenausgang,Leonie Richter,"2,35",Bayer,Produkt R,"130,0",Lager D,Lager F
100,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Max Mustermann,"1,16",Boeing,Produkt I,"90,0",Lager A,Lager F
100,Kunden-Daten in System übertragen,2024-03-04 20:39:20,Auftragsannahme,David Meyer,"2,33",Boeing,Produkt I,"90,0",Lager G,Lager C
100,Zahlvorgang abschließen,2024-03-04 21:09:20,Auftragsannahme,Laura Fischer,"6,4",Boeing,Produkt I,"90,0",Lager A,Lager H
100,Bestellung im System eintragen,2024-03-04 21:18:20,Auftragsannahme,Hannah Meyer,"4,23",Boeing,Produkt I,"90,0",Lager E,Lager B
100,Lagerbestand überprüfen,2024-03-04 21:42:20,Bestandsverwaltung,Sophia Lang,"2,42",Boeing,Produkt I,"90,0",Lager J,Lager F
100,Auftragsabwicklung im System starten,2024-03-04 22:00:20,Bestandsverwaltung,Nico Schmidt,"9,09",Boeing,Produkt I,"90,0",Lager G,Lager H
100,Artikel zusammenstellen,2024-03-04 22:54:20,Lager,Noah Becker,"2,32",Boeing,Produkt I,"90,0",Lager J,Lager C
100,Ware verpacken,2024-03-04 23:07:20,Lager,Nico Schmidt,"5,12",Boeing,Produkt I,"90,0",Lager G,Lager F
100,Gewicht prüfen,2024-03-04 23:13:20,Qualitätskontrolle,Mia Schmitt,"1,41",Boeing,Produkt I,"90,0",Lager A,Lager C
100,Anzahl der Artikel überprüfen,2024-03-04 23:56:20,Qualitätskontrolle,Noah Becker,"4,42",Boeing,Produkt I,"90,0",Lager F,Lager E
100,Verpackung prüfen,2024-03-05 00:11:20,Qualitätskontrolle,Hannah Meyer,"5,53",Boeing,Produkt I,"90,0",Lager J,Lager D
100,Informationen an Transporteur übermitteln,2024-03-05 00:24:20,Warenausgang,Hannah Meyer,"9,95",Boeing,Produkt I,"90,0",Lager J,Lager D
100,Paket an Transporteur übergeben,2024-03-05 00:38:20,Warenausgang,Emilia Wagner,"10,94",Boeing,Produkt I,"90,0",Lager C,Lager B
100,Bestellstatus im System ändern,2024-03-05 01:30:20,Warenausgang,Timo Wagner,"1,7",Boeing,Produkt I,"90,0",Lager I,Lager H
